transaction_id,user_id,amount,transaction_type,merchant_category,country,hour,device_risk_score,ip_risk_score,is_fraud
7366,5,125.20,QR,Clothing,UK,9,0.12,0.06,0
3231,600,113.72,POS,Clothing,DE,16,0.21,0.22,0
710,627,143.92,POS,Electronics,FR,22,0.06,0.24,0
8174,415,1.00,POS,Grocery,US,16,0.19,0.07,0
2332,292,56.00,POS,Travel,UK,7,0.22,0.01,0
9558,114,22.17,ATM,Travel,DE,6,0.96,0.89,1
1548,39,183.70,ATM,Clothing,UK,19,0.04,0.26,0
461,411,145.04,POS,Clothing,DE,16,0.29,0.29,0
1483,823,185.71,ATM,Food,UK,20,0.25,0.05,0
8789,110,141.10,ATM,Travel,DE,10,0.02,0.26,0
7619,860,124.93,POS,Electronics,DE,7,0.17,0.20,0
1244,769,65.14,QR,Electronics,DE,10,0.27,0.14,0
2088,446,102.01,POS,Grocery,TR,7,0.15,0.12,0
6959,852,104.57,ATM,Travel,FR,23,0.29,0.04,0
4166,896,105.54,POS,Electronics,FR,10,0.10,0.06,0
8979,275,100.83,POS,Clothing,TR,16,0.26,0.02,0
8122,395,41.00,QR,Clothing,DE,22,0.28,0.21,0
1957,944,172.93,Online,Travel,TR,13,0.10,0.16,0
7398,753,61.70,QR,Clothing,DE,22,0.16,0.24,0
8972,203,128.37,POS,Food,UK,12,0.28,0.26,0
2179,556,196.39,POS,Travel,FR,6,0.02,0.19,0
6496,25,98.50,POS,Grocery,FR,15,0.08,0.21,0
5891,51,105.98,ATM,Electronics,US,21,0.25,0.12,0
9255,90,16.92,QR,Food,DE,19,0.06,0.04,0
63,357,77.64,QR,Electronics,FR,9,0.07,0.17,0
9395,737,77.42,ATM,Electronics,DE,20,0.09,0.13,0
8136,955,69.80,ATM,Travel,US,17,0.01,0.19,0
511,733,156.15,POS,Travel,UK,17,0.22,0.11,0
9775,658,10.00,QR,Grocery,DE,4,0.91,0.77,1
4135,330,88.79,POS,Food,US,12,0.06,0.03,0
1631,58,50.56,Online,Travel,US,23,0.11,0.08,0
5170,759,147.10,QR,Food,US,17,0.05,0.02,0
2683,503,188.55,ATM,Electronics,UK,15,0.11,0.17,0
8511,995,114.12,ATM,Grocery,US,23,0.23,0.15,0
6994,828,180.31,ATM,Electronics,DE,19,0.21,0.28,0
3160,122,42.11,ATM,Electronics,US,23,0.14,0.05,0
7809,739,144.99,Online,Travel,UK,14,0.02,0.28,0
4323,696,148.24,QR,Electronics,FR,20,0.16,0.07,0
8903,398,1.00,POS,Food,FR,21,0.03,0.06,0
2835,261,38.06,POS,Travel,UK,16,0.28,0.13,0
1219,887,170.95,ATM,Food,US,7,0.05,0.12,0
4385,918,58.15,ATM,Clothing,FR,20,0.01,0.07,0
4370,624,107.07,POS,Travel,DE,6,0.06,0.25,0
4684,367,26.29,QR,Food,UK,10,0.08,0.12,0
1738,275,169.52,POS,Travel,US,17,0.10,0.07,0
8361,353,116.10,POS,Food,UK,17,0.13,0.26,0
1287,613,101.42,Online,Grocery,DE,20,0.00,0.13,0
8985,265,73.94,QR,Food,UK,11,0.15,0.03,0
2851,826,117.30,Online,Electronics,US,20,0.01,0.27,0
6758,16,65.16,Online,Grocery,TR,14,0.19,0.02,0
7225,795,124.57,QR,Food,FR,23,0.15,0.07,0
767,649,177.25,QR,Electronics,DE,16,0.24,0.05,0
3704,189,49.64,QR,Clothing,FR,16,0.17,0.19,0
632,671,130.85,Online,Food,US,11,0.09,0.03,0
5150,150,34.72,QR,Clothing,US,12,0.04,0.06,0
323,585,101.09,QR,Food,FR,9,0.02,0.17,0
9593,201,9647.70,POS,Travel,NG,23,0.73,0.78,1
273,396,95.28,Online,Electronics,TR,16,0.15,0.02,0
7560,239,169.36,ATM,Grocery,FR,19,0.29,0.06,0
4645,270,96.08,Online,Electronics,FR,15,0.22,0.16,0
5256,654,38.64,POS,Electronics,FR,8,0.26,0.12,0
6788,676,69.68,QR,Electronics,TR,22,0.00,0.26,0
7612,530,104.18,ATM,Grocery,FR,21,0.17,0.04,0
7066,495,155.76,POS,Grocery,DE,16,0.21,0.25,0
7317,538,138.63,POS,Clothing,FR,6,0.09,0.20,0
6587,672,146.56,POS,Electronics,US,11,0.25,0.02,0
9456,114,81.08,Online,Food,UK,20,0.05,0.04,0
9166,942,129.90,ATM,Grocery,DE,21,0.22,0.13,0
7916,508,198.83,ATM,Electronics,TR,22,0.29,0.05,0
1319,855,54.14,QR,Clothing,TR,6,0.14,0.26,0
3820,438,16.96,POS,Grocery,FR,17,0.05,0.10,0
1462,192,137.72,Online,Grocery,US,10,0.29,0.15,0
4406,816,99.29,QR,Electronics,FR,15,0.02,0.20,0
1264,138,77.55,ATM,Electronics,TR,19,0.29,0.17,0
6334,870,105.97,Online,Clothing,US,17,0.17,0.21,0
1973,275,102.87,Online,Food,FR,11,0.21,0.08,0
896,543,136.51,QR,Food,US,7,0.29,0.27,0
346,170,3.03,ATM,Electronics,FR,10,0.16,0.16,0
3157,662,61.00,POS,Electronics,FR,15,0.18,0.26,0
8817,611,111.33,ATM,Travel,DE,19,0.10,0.20,0
7696,634,173.83,QR,Travel,DE,10,0.22,0.12,0
8029,967,24.01,Online,Travel,UK,22,0.24,0.13,0
6576,105,108.18,Online,Grocery,TR,7,0.18,0.03,0
8702,954,119.40,Online,Grocery,TR,9,0.21,0.05,0
5271,803,60.45,POS,Clothing,FR,12,0.21,0.00,0
8334,741,103.71,ATM,Electronics,TR,22,0.05,0.19,0
2982,852,62.54,POS,Food,FR,21,0.29,0.02,0
6052,420,184.96,ATM,Grocery,US,12,0.11,0.27,0
6611,677,19.84,ATM,Travel,DE,22,0.22,0.10,0
9189,108,98.13,Online,Travel,UK,20,0.18,0.26,0
6204,844,89.79,POS,Grocery,TR,6,0.24,0.14,0
6730,540,194.97,POS,Clothing,FR,17,0.09,0.15,0
2212,155,64.94,ATM,Electronics,US,6,0.01,0.15,0
1367,371,48.48,POS,Grocery,UK,15,0.16,0.08,0
2787,247,120.71,QR,Travel,DE,16,0.16,0.19,0
1243,852,180.11,POS,Clothing,TR,10,0.27,0.18,0
8556,912,77.45,POS,Travel,DE,14,0.12,0.03,0
2635,919,133.79,QR,Clothing,TR,18,0.19,0.23,0
1911,925,67.00,Online,Clothing,US,18,0.28,0.01,0
2195,919,77.93,Online,Travel,US,9,0.04,0.09,0
8480,845,188.65,ATM,Food,UK,13,0.26,0.05,0
7999,696,56.93,ATM,Travel,DE,20,0.22,0.28,0
5963,348,110.03,POS,Food,TR,11,0.03,0.29,0
8046,778,108.92,Online,Food,US,8,0.19,0.20,0
2690,994,151.72,ATM,Food,US,16,0.23,0.07,0
7251,440,96.40,QR,Food,UK,10,0.24,0.21,0
6172,81,177.18,ATM,Grocery,US,23,0.21,0.03,0
5332,214,68.93,Online,Clothing,UK,11,0.03,0.26,0
7128,905,64.99,POS,Travel,US,13,0.26,0.08,0
1136,617,93.26,POS,Electronics,DE,10,0.07,0.05,0
5022,852,46.39,QR,Electronics,FR,16,0.16,0.09,0
9552,407,405.16,Online,Travel,TR,2,0.84,0.92,1
1106,820,86.67,ATM,Grocery,DE,17,0.05,0.25,0
7370,748,89.52,QR,Electronics,UK,13,0.26,0.28,0
7381,708,87.21,Online,Grocery,DE,23,0.04,0.22,0
9981,645,1609.09,QR,Clothing,DE,13,0.94,0.79,1
8512,22,49.50,ATM,Food,TR,9,0.20,0.26,0
2744,978,172.21,QR,Travel,US,9,0.15,0.18,0
5725,893,63.36,POS,Grocery,UK,23,0.24,0.01,0
8678,623,105.51,QR,Electronics,TR,19,0.22,0.28,0
6926,157,34.69,POS,Electronics,UK,10,0.24,0.10,0
2529,697,226.67,Online,Grocery,US,6,0.12,0.08,0
5580,968,68.22,POS,Grocery,DE,20,0.24,0.17,0
2479,241,115.36,Online,Travel,TR,9,0.17,0.16,0
7930,600,64.59,Online,Clothing,TR,12,0.29,0.18,0
477,241,82.54,Online,Electronics,FR,20,0.07,0.03,0
5038,282,116.53,ATM,Clothing,FR,21,0.10,0.17,0
3480,376,40.82,POS,Travel,TR,11,0.25,0.02,0
7998,202,170.70,POS,Clothing,FR,13,0.17,0.26,0
8064,286,72.12,ATM,Food,US,16,0.12,0.02,0
2372,899,49.36,QR,Electronics,US,21,0.29,0.22,0
7183,157,155.03,Online,Clothing,US,18,0.03,0.24,0
4983,753,131.68,POS,Grocery,TR,23,0.01,0.01,0
8674,652,114.48,POS,Electronics,TR,17,0.24,0.14,0
4764,301,76.98,ATM,Electronics,DE,13,0.18,0.25,0
4280,600,130.43,POS,Food,UK,19,0.03,0.08,0
336,920,64.13,ATM,Food,FR,11,0.07,0.27,0
4225,501,77.77,Online,Grocery,FR,19,0.06,0.29,0
2152,610,109.17,ATM,Electronics,TR,23,0.29,0.16,0
8729,734,30.90,Online,Food,UK,17,0.22,0.28,0
5765,276,81.72,POS,Grocery,TR,19,0.23,0.18,0
2622,750,188.49,POS,Travel,FR,12,0.28,0.03,0
9687,366,3471.48,Online,Electronics,FR,4,0.95,0.72,1
6226,704,40.24,Online,Food,US,21,0.02,0.23,0
2315,148,90.96,ATM,Food,FR,11,0.06,0.11,0
1410,910,31.12,Online,Electronics,DE,10,0.11,0.09,0
9113,148,126.86,ATM,Food,FR,10,0.20,0.18,0
4689,340,119.65,ATM,Food,DE,22,0.19,0.02,0
8185,129,133.48,Online,Clothing,UK,7,0.12,0.11,0
8395,494,13.35,ATM,Grocery,DE,15,0.21,0.27,0
8322,547,126.00,ATM,Clothing,UK,17,0.04,0.29,0
8519,584,93.00,QR,Travel,DE,9,0.19,0.22,0
8738,661,84.21,ATM,Electronics,FR,23,0.25,0.12,0
6083,370,100.41,POS,Food,UK,23,0.07,0.16,0
9184,742,88.85,ATM,Grocery,US,13,0.12,0.01,0
6348,139,123.69,QR,Food,TR,23,0.19,0.07,0
188,939,28.23,Online,Grocery,DE,10,0.01,0.03,0
384,755,202.74,ATM,Electronics,TR,9,0.03,0.27,0
5014,919,169.85,QR,Travel,UK,19,0.20,0.21,0
1803,664,81.82,QR,Travel,US,11,0.14,0.11,0
4471,277,122.77,POS,Electronics,UK,16,0.29,0.11,0
711,108,49.28,POS,Grocery,DE,17,0.05,0.01,0
8686,2,133.20,Online,Food,TR,11,0.02,0.28,0
7908,877,109.18,POS,Grocery,DE,16,0.26,0.05,0
8874,836,151.36,POS,Travel,UK,8,0.06,0.05,0
3751,369,47.68,POS,Food,DE,20,0.05,0.00,0
8719,557,72.85,QR,Electronics,TR,8,0.00,0.19,0
539,831,71.21,POS,Food,US,15,0.08,0.12,0
6961,858,140.53,QR,Travel,US,21,0.27,0.01,0
2463,111,136.80,POS,Grocery,UK,16,0.23,0.23,0
9651,55,612.31,POS,Clothing,DE,13,0.82,0.79,1
4232,270,91.40,QR,Electronics,US,7,0.23,0.22,0
8323,559,49.02,POS,Clothing,UK,8,0.02,0.28,0
8909,73,123.38,Online,Clothing,DE,22,0.28,0.04,0
1990,55,122.60,Online,Travel,DE,19,0.28,0.07,0
3416,621,46.70,Online,Clothing,FR,12,0.08,0.24,0
9466,921,92.11,ATM,Grocery,UK,13,0.29,0.17,0
6472,977,84.93,ATM,Clothing,FR,6,0.05,0.03,0
4564,703,89.48,ATM,Electronics,US,23,0.27,0.12,0
2430,245,92.49,QR,Food,US,13,0.27,0.09,0
3511,529,111.25,ATM,Grocery,DE,6,0.09,0.01,0
7069,989,140.65,Online,Food,US,21,0.12,0.30,0
9107,252,172.35,POS,Travel,UK,6,0.04,0.16,0
9198,824,148.61,QR,Travel,TR,23,0.15,0.13,0
4999,293,98.85,QR,Electronics,DE,20,0.07,0.14,0
3430,86,66.90,POS,Travel,US,22,0.20,0.15,0
3739,428,34.78,Online,Electronics,US,23,0.08,0.17,0
2207,698,1.00,ATM,Travel,FR,23,0.07,0.14,0
4069,885,51.61,POS,Clothing,US,19,0.18,0.14,0
4540,437,77.75,POS,Grocery,DE,23,0.26,0.03,0
2955,849,1.00,QR,Grocery,US,23,0.07,0.17,0
9346,448,43.57,ATM,Travel,UK,21,0.25,0.08,0
1414,583,11.49,POS,Travel,DE,20,0.21,0.25,0
207,140,85.43,QR,Travel,UK,11,0.29,0.28,0
1325,566,115.88,POS,Travel,US,17,0.02,0.29,0
6966,221,64.98,POS,Electronics,DE,14,0.22,0.29,0
6781,961,107.11,ATM,Food,FR,19,0.14,0.21,0
6123,224,62.80,ATM,Clothing,TR,19,0.26,0.23,0
8024,599,1.00,QR,Food,FR,16,0.15,0.25,0
8811,922,201.79,POS,Electronics,FR,14,0.12,0.26,0
8455,165,42.07,Online,Electronics,UK,20,0.18,0.15,0
2460,69,105.42,QR,Travel,UK,14,0.15,0.12,0
5222,836,181.20,POS,Food,DE,8,0.17,0.19,0
8536,95,134.38,QR,Food,FR,13,0.16,0.24,0
7967,900,187.86,QR,Clothing,US,13,0.06,0.16,0
6787,173,120.28,Online,Travel,FR,17,0.09,0.20,0
3643,146,62.43,QR,Clothing,UK,6,0.19,0.02,0
3879,659,38.58,Online,Electronics,DE,23,0.25,0.25,0
6620,784,128.17,Online,Travel,US,23,0.09,0.14,0
635,326,93.04,ATM,Grocery,FR,20,0.16,0.25,0
618,450,51.29,ATM,Grocery,TR,16,0.15,0.02,0
4884,442,83.62,QR,Electronics,US,6,0.30,0.25,0
409,58,164.22,QR,Clothing,FR,6,0.28,0.20,0
2461,624,36.87,Online,Grocery,TR,9,0.07,0.08,0
6814,37,1.00,POS,Grocery,TR,22,0.26,0.09,0
257,539,107.07,QR,Food,UK,8,0.29,0.17,0
1682,436,81.99,POS,Clothing,UK,16,0.16,0.27,0
2643,354,129.95,QR,Grocery,DE,7,0.24,0.21,0
4887,142,44.32,ATM,Electronics,UK,17,0.15,0.18,0
7080,625,63.95,QR,Grocery,DE,6,0.19,0.07,0
7421,218,90.91,ATM,Grocery,FR,6,0.00,0.26,0
4010,767,39.88,Online,Travel,US,10,0.01,0.10,0
4619,626,69.35,QR,Clothing,TR,7,0.25,0.19,0
2904,460,148.09,ATM,Electronics,US,10,0.25,0.13,0
8389,98,111.81,POS,Electronics,UK,21,0.25,0.02,0
3032,771,169.60,ATM,Electronics,UK,10,0.30,0.08,0
7825,988,59.78,ATM,Grocery,US,7,0.19,0.09,0
5135,667,110.50,POS,Travel,US,19,0.08,0.25,0
7200,974,84.78,QR,Electronics,FR,11,0.08,0.14,0
3235,723,72.92,QR,Clothing,FR,12,0.06,0.13,0
9126,924,49.80,Online,Clothing,TR,17,0.15,0.20,0
4365,598,1.00,POS,Travel,TR,14,0.14,0.11,0
8914,987,130.74,Online,Travel,FR,9,0.24,0.15,0
7940,148,158.02,POS,Electronics,DE,16,0.20,0.04,0
6639,454,78.55,ATM,Electronics,FR,19,0.26,0.28,0
7639,974,188.67,ATM,Travel,US,13,0.28,0.09,0
5155,543,104.98,QR,Travel,TR,10,0.04,0.29,0
287,620,44.95,QR,Food,UK,11,0.06,0.30,0
1103,153,202.11,Online,Clothing,US,15,0.25,0.27,0
2016,959,50.01,Online,Electronics,US,23,0.11,0.22,0
6351,269,187.90,POS,Grocery,TR,18,0.15,0.21,0
2438,851,158.51,QR,Food,DE,15,0.11,0.02,0
2457,888,60.23,Online,Clothing,US,18,0.20,0.28,0
7824,670,138.51,Online,Grocery,UK,7,0.30,0.28,0
7579,678,42.34,POS,Food,FR,8,0.05,0.03,0
6698,23,122.45,Online,Electronics,TR,21,0.16,0.26,0
1471,206,96.67,ATM,Travel,US,22,0.20,0.22,0
6705,173,134.46,ATM,Grocery,US,13,0.17,0.11,0
5383,854,198.08,POS,Grocery,TR,14,0.05,0.20,0
4183,229,76.76,POS,Travel,UK,18,0.02,0.14,0
9073,734,1.00,Online,Grocery,FR,6,0.02,0.08,0
2942,742,162.56,POS,Food,DE,13,0.05,0.18,0
9618,174,22.17,ATM,Travel,US,20,0.86,0.82,1
5655,493,59.22,Online,Travel,TR,20,0.20,0.08,0
9523,906,10.00,POS,Food,NG,7,0.91,0.93,1
7215,918,153.13,QR,Grocery,TR,11,0.28,0.07,0
8642,844,47.59,Online,Food,DE,9,0.04,0.08,0
9213,859,37.42,QR,Clothing,US,6,0.28,0.06,0
248,722,54.60,QR,Grocery,FR,14,0.18,0.29,0
8206,556,96.80,QR,Food,UK,7,0.29,0.06,0
7565,652,113.95,POS,Clothing,UK,13,0.29,0.18,0
6028,84,186.59,POS,Grocery,TR,8,0.27,0.06,0
4657,100,39.89,QR,Travel,US,11,0.24,0.10,0
4695,585,107.62,POS,Electronics,UK,17,0.29,0.14,0
1293,859,44.61,POS,Travel,TR,14,0.17,0.19,0
2977,477,48.75,QR,Electronics,DE,10,0.18,0.18,0
8218,722,66.59,QR,Electronics,TR,10,0.10,0.01,0
1528,824,78.90,Online,Food,UK,20,0.29,0.11,0
83,374,98.23,Online,Travel,FR,22,0.27,0.17,0
4037,831,143.23,POS,Travel,TR,9,0.25,0.03,0
8748,132,156.24,QR,Grocery,US,7,0.20,0.27,0
5645,161,149.54,QR,Travel,US,18,0.06,0.29,0
2064,370,19.38,ATM,Electronics,DE,13,0.22,0.21,0
2856,262,47.16,POS,Food,TR,11,0.28,0.17,0
3940,41,1.00,QR,Clothing,US,13,0.27,0.17,0
801,184,194.04,QR,Travel,UK,16,0.12,0.10,0
6915,800,119.62,ATM,Travel,TR,6,0.15,0.26,0
9570,341,179.38,Online,Grocery,NG,3,0.82,0.86,1
4018,297,98.08,POS,Food,US,15,0.10,0.24,0
3818,839,171.08,ATM,Clothing,TR,9,0.09,0.12,0
177,95,38.84,ATM,Food,DE,17,0.23,0.24,0
5876,90,113.74,ATM,Clothing,UK,19,0.25,0.19,0
9159,818,115.97,ATM,Food,FR,16,0.10,0.26,0
2511,107,101.21,ATM,Food,UK,12,0.08,0.24,0
3656,854,89.44,ATM,Grocery,UK,21,0.16,0.02,0
100,450,80.07,QR,Grocery,TR,21,0.29,0.00,0
6264,799,102.98,ATM,Food,TR,14,0.08,0.09,0
9828,257,3293.15,ATM,Food,DE,4,0.92,0.85,1
7567,298,143.86,ATM,Grocery,FR,10,0.03,0.27,0
4221,627,153.64,QR,Travel,FR,22,0.23,0.04,0
7070,598,85.90,QR,Travel,US,6,0.23,0.30,0
8436,543,74.95,Online,Food,US,7,0.29,0.17,0
6933,662,92.50,ATM,Clothing,UK,13,0.23,0.26,0
6076,608,51.48,POS,Food,FR,18,0.02,0.16,0
4065,697,67.40,POS,Food,TR,9,0.03,0.16,0
5358,538,121.22,QR,Clothing,US,23,0.02,0.16,0
332,867,164.53,QR,Clothing,TR,22,0.01,0.16,0
8676,762,86.36,ATM,Travel,US,15,0.20,0.14,0
6857,215,143.49,POS,Clothing,DE,10,0.29,0.18,0
2169,286,109.27,ATM,Grocery,US,10,0.28,0.21,0
7315,334,110.12,POS,Electronics,UK,12,0.05,0.26,0
8661,712,91.25,QR,Electronics,DE,10,0.02,0.28,0
8309,286,131.50,POS,Electronics,US,11,0.06,0.00,0
13,193,86.01,ATM,Grocery,DE,20,0.06,0.13,0
7055,85,47.18,QR,Grocery,DE,14,0.05,0.23,0
3341,866,44.24,ATM,Electronics,US,6,0.28,0.07,0
2404,194,208.36,ATM,Clothing,TR,15,0.16,0.28,0
7308,883,170.03,POS,Travel,US,23,0.14,0.13,0
420,78,132.95,QR,Grocery,TR,11,0.23,0.29,0
9106,855,60.12,POS,Clothing,TR,16,0.07,0.11,0
9367,560,151.52,POS,Food,DE,18,0.27,0.28,0
2610,248,79.99,QR,Food,US,12,0.02,0.23,0
9843,462,837.71,Online,Electronics,FR,17,0.95,0.89,1
7845,592,1.00,ATM,Electronics,US,16,0.05,0.26,0
8513,46,108.06,QR,Clothing,UK,21,0.17,0.14,0
5174,923,1.00,ATM,Food,US,9,0.13,0.02,0
5518,54,115.28,ATM,Travel,UK,17,0.23,0.08,0
8350,187,129.05,Online,Travel,FR,9,0.06,0.23,0
3806,293,136.74,Online,Food,TR,9,0.01,0.17,0
2128,190,56.97,ATM,Travel,FR,17,0.13,0.27,0
4526,658,105.92,Online,Travel,DE,11,0.16,0.28,0
9344,901,69.64,ATM,Food,DE,19,0.04,0.01,0
4787,70,77.39,POS,Clothing,US,16,0.04,0.20,0
1241,567,74.64,POS,Grocery,TR,23,0.25,0.21,0
341,779,132.06,POS,Travel,DE,14,0.20,0.01,0
7600,361,36.07,QR,Electronics,UK,17,0.01,0.21,0
790,342,145.90,Online,Food,FR,12,0.13,0.24,0
4873,479,1.00,ATM,Grocery,US,9,0.14,0.18,0
4928,656,92.28,QR,Food,US,9,0.21,0.27,0
4265,966,1.00,POS,Travel,DE,23,0.00,0.15,0
3147,439,148.64,QR,Travel,US,13,0.27,0.09,0
6582,132,144.80,Online,Clothing,TR,18,0.18,0.25,0
436,142,137.95,POS,Clothing,UK,7,0.25,0.08,0
5840,729,34.49,QR,Food,DE,10,0.05,0.14,0
9785,350,1208.18,POS,Grocery,TR,4,0.85,0.83,1
9793,298,3238.28,POS,Travel,US,4,0.91,0.79,1
1234,955,83.40,QR,Clothing,DE,14,0.24,0.15,0
4062,374,136.20,ATM,Food,TR,20,0.27,0.26,0
847,728,20.57,ATM,Electronics,UK,23,0.25,0.27,0
294,775,41.34,POS,Clothing,US,21,0.08,0.24,0
4911,892,140.13,ATM,Grocery,US,20,0.14,0.02,0
4307,389,117.10,QR,Electronics,UK,8,0.10,0.23,0
2355,354,115.42,POS,Electronics,US,9,0.13,0.14,0
3153,147,48.79,ATM,Food,UK,6,0.13,0.14,0
6456,742,109.20,QR,Food,TR,13,0.28,0.19,0
633,600,15.91,Online,Grocery,FR,15,0.23,0.27,0
8209,104,67.66,ATM,Travel,FR,19,0.02,0.25,0
8635,840,105.64,ATM,Clothing,US,14,0.20,0.04,0
4123,517,84.40,QR,Electronics,DE,13,0.24,0.30,0
2576,238,96.63,ATM,Electronics,US,6,0.06,0.22,0
9385,138,122.55,POS,Travel,FR,7,0.25,0.02,0
2797,374,94.55,ATM,Clothing,DE,21,0.17,0.06,0
3679,207,86.58,QR,Electronics,DE,7,0.25,0.25,0
9866,269,22.17,POS,Food,DE,12,0.81,0.96,1
471,699,88.56,ATM,Clothing,FR,15,0.02,0.02,0
5432,443,14.02,Online,Electronics,UK,23,0.01,0.01,0
4450,125,73.27,ATM,Electronics,US,6,0.23,0.13,0
6479,329,103.41,Online,Travel,TR,15,0.10,0.20,0
9095,946,28.12,Online,Electronics,DE,7,0.26,0.30,0
7023,796,168.71,ATM,Grocery,TR,13,0.05,0.17,0
8256,588,234.40,Online,Food,TR,8,0.29,0.29,0
9402,912,128.94,QR,Grocery,US,7,0.07,0.15,0
5931,180,143.79,Online,Clothing,US,16,0.02,0.26,0
9029,838,93.49,ATM,Clothing,UK,11,0.16,0.02,0
77,122,178.61,ATM,Food,US,23,0.24,0.01,0
4438,981,86.39,POS,Travel,US,6,0.16,0.28,0
4315,527,128.74,QR,Grocery,UK,21,0.03,0.28,0
4630,573,101.86,Online,Grocery,US,17,0.20,0.05,0
2095,760,138.38,ATM,Grocery,US,9,0.26,0.28,0
3,682,113.00,Online,Food,TR,12,0.07,0.20,0
1981,484,90.42,QR,Electronics,TR,6,0.20,0.25,0
7771,943,75.23,POS,Clothing,DE,11,0.09,0.09,0
2943,914,168.82,QR,Grocery,DE,10,0.03,0.21,0
765,356,1.00,ATM,Grocery,US,6,0.06,0.24,0
3770,556,63.73,POS,Grocery,FR,12,0.24,0.22,0
7303,40,195.78,POS,Clothing,FR,22,0.25,0.14,0
8839,355,133.01,ATM,Travel,UK,8,0.24,0.06,0
5721,485,4.57,POS,Travel,FR,14,0.10,0.04,0
4958,446,80.48,Online,Electronics,FR,21,0.28,0.10,0
1955,630,28.93,QR,Clothing,US,22,0.13,0.17,0
1079,413,142.27,ATM,Electronics,DE,8,0.09,0.00,0
5081,308,130.25,QR,Clothing,TR,17,0.01,0.25,0
1847,570,1.00,POS,Electronics,TR,16,0.10,0.06,0
4084,360,62.08,Online,Food,US,14,0.28,0.03,0
2142,607,64.42,POS,Electronics,UK,23,0.21,0.26,0
2038,237,129.48,QR,Clothing,US,17,0.12,0.22,0
2954,49,44.15,Online,Food,US,11,0.04,0.08,0
4718,619,163.63,Online,Electronics,UK,8,0.15,0.14,0
1595,703,55.93,QR,Travel,TR,19,0.04,0.07,0
7935,160,172.98,Online,Electronics,UK,19,0.05,0.13,0
7752,871,119.39,ATM,Food,FR,23,0.20,0.26,0
1547,831,99.14,POS,Grocery,DE,11,0.05,0.13,0
8008,215,207.62,Online,Electronics,DE,16,0.09,0.25,0
4441,950,106.73,QR,Clothing,DE,13,0.27,0.22,0
2656,807,149.91,QR,Food,FR,17,0.24,0.07,0
4461,758,174.45,Online,Clothing,TR,7,0.17,0.22,0
2775,124,225.26,POS,Food,DE,15,0.02,0.21,0
2608,387,78.30,ATM,Grocery,FR,13,0.30,0.24,0
1125,6,111.53,Online,Food,FR,14,0.24,0.26,0
7212,999,89.09,POS,Food,DE,23,0.05,0.26,0
9707,134,2980.03,QR,Clothing,US,2,0.89,0.81,1
8949,296,160.96,QR,Electronics,DE,11,0.23,0.10,0
913,758,103.18,QR,Electronics,DE,17,0.15,0.12,0
9354,658,84.74,POS,Electronics,US,13,0.11,0.20,0
7120,934,109.73,ATM,Electronics,TR,17,0.24,0.25,0
4944,131,114.41,Online,Food,FR,13,0.02,0.12,0
2130,119,66.78,QR,Electronics,DE,13,0.04,0.30,0
9767,491,123.21,ATM,Food,NG,20,0.82,0.84,1
8934,671,94.47,ATM,Travel,UK,20,0.09,0.24,0
8055,800,149.24,QR,Travel,UK,20,0.20,0.13,0
86,379,90.81,QR,Clothing,DE,7,0.05,0.05,0
4602,269,159.05,QR,Travel,UK,19,0.04,0.17,0
2330,549,58.65,ATM,Travel,DE,22,0.19,0.02,0
4172,34,98.17,Online,Grocery,DE,6,0.30,0.15,0
7705,22,118.28,QR,Electronics,TR,10,0.05,0.21,0
7642,633,74.17,QR,Electronics,US,19,0.28,0.09,0
4721,78,106.64,ATM,Grocery,US,16,0.16,0.21,0
1794,572,87.51,POS,Food,DE,21,0.27,0.19,0
1639,715,165.30,POS,Travel,DE,21,0.13,0.09,0
3228,836,154.32,QR,Electronics,TR,20,0.15,0.13,0
8799,40,102.94,Online,Food,FR,15,0.11,0.24,0
9315,916,55.05,POS,Electronics,TR,22,0.18,0.19,0
6843,696,163.10,QR,Electronics,UK,17,0.02,0.03,0
4702,100,18.29,QR,Grocery,UK,16,0.27,0.21,0
1008,590,184.62,ATM,Food,DE,18,0.22,0.00,0
3941,914,139.07,POS,Travel,TR,12,0.03,0.20,0
1833,188,55.61,Online,Grocery,US,23,0.15,0.14,0
2948,334,180.03,Online,Grocery,DE,12,0.26,0.09,0
307,64,38.37,ATM,Food,US,15,0.24,0.03,0
8958,350,83.95,Online,Travel,FR,12,0.26,0.15,0
5334,560,85.74,POS,Grocery,TR,10,0.22,0.01,0
3573,928,74.37,POS,Travel,TR,12,0.28,0.03,0
2522,437,136.18,POS,Grocery,UK,20,0.09,0.06,0
6112,424,88.73,POS,Clothing,US,14,0.17,0.25,0
337,386,82.77,QR,Electronics,FR,12,0.11,0.15,0
7535,283,111.73,ATM,Travel,FR,13,0.21,0.22,0
4621,681,23.49,QR,Food,US,17,0.22,0.12,0
8844,651,93.27,POS,Electronics,UK,17,0.13,0.26,0
8217,645,107.09,ATM,Food,FR,19,0.21,0.11,0
5997,670,88.22,ATM,Electronics,FR,10,0.06,0.16,0
2949,440,80.26,QR,Grocery,TR,7,0.14,0.02,0
1737,26,74.13,Online,Clothing,DE,15,0.05,0.17,0
3318,779,84.83,Online,Food,TR,21,0.08,0.06,0
1843,939,105.39,QR,Grocery,UK,9,0.14,0.15,0
5879,165,61.07,QR,Electronics,FR,15,0.27,0.11,0
